Order_ID,Order_Date,Ship_Mode,Customer_Segment,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Month,Quarter
ORD-2141,2023-12-13 09:24:28.223519,Standard Class,Consumer,South,Furniture,Office Chair,7,248.49,0.0,1739.43,313.87,December,2023Q4
ORD-2142,2023-12-13 16:41:38.081734,First Class,Corporate,South,Office Supplies,Folders,4,34.18,0.15,116.21,45.12,December,2023Q4
ORD-2143,2023-12-13 23:58:47.939949,Second Class,Consumer,South,Office Supplies,Pens Set,2,30.92,0.0,61.84,21.91,December,2023Q4
ORD-2144,2023-12-14 07:15:57.798165,Standard Class,Consumer,East,Electronics,Smartwatch,4,749.9,0.0,2999.6,620.36,December,2023Q4
ORD-2145,2023-12-14 14:33:07.656380,Standard Class,Consumer,South,Clothing,Trousers,1,160.82,0.0,160.82,47.3,December,2023Q4
ORD-2146,2023-12-14 21:50:17.514595,Standard Class,Corporate,South,Clothing,Accessories,2,120.18,0.0,240.36,77.0,December,2023Q4
ORD-2147,2023-12-15 05:07:27.372810,First Class,Consumer,South,Office Supplies,Stapler,1,30.94,0.0,30.94,9.69,December,2023Q4
ORD-2148,2023-12-15 12:24:37.231025,Standard Class,Corporate,East,Clothing,Trousers,3,123.82,0.2,297.17,61.82,December,2023Q4
ORD-2149,2023-12-15 19:41:47.089241,Standard Class,Corporate,West,Clothing,Accessories,4,178.26,0.05,677.39,206.15,December,2023Q4
ORD-2150,2023-12-16 02:58:56.947456,Second Class,Consumer,East,Office Supplies,Notebooks,3,70.03,0.05,199.59,68.6,December,2023Q4
ORD-2151,2023-12-16 10:16:06.805671,Standard Class,Home Office,East,Clothing,Jacket,2,161.08,0.0,322.16,76.4,December,2023Q4
ORD-2152,2023-12-16 17:33:16.663886,Standard Class,Consumer,South,Office Supplies,Stapler,1,84.61,0.1,76.15,22.48,December,2023Q4
ORD-2153,2023-12-17 00:50:26.522101,Second Class,Home Office,East,Office Supplies,Notebooks,2,94.11,0.15,159.99,45.44,December,2023Q4
ORD-2154,2023-12-17 08:07:36.380316,Standard Class,Corporate,South,Office Supplies,Folders,3,82.46,0.1,222.64,84.02,December,2023Q4
ORD-2155,2023-12-17 15:24:46.238532,Second Class,Home Office,South,Clothing,Shoes,2,152.69,0.1,274.84,62.26,December,2023Q4
ORD-2156,2023-12-17 22:41:56.096747,Standard Class,Consumer,East,Electronics,Laptop,6,438.55,0.2,2105.04,484.28,December,2023Q4
ORD-2157,2023-12-18 05:59:05.954962,Second Class,Consumer,West,Clothing,Accessories,5,59.15,0.15,251.39,78.32,December,2023Q4
ORD-2158,2023-12-18 13:16:15.813177,Second Class,Consumer,North,Clothing,Formal Shirt,3,121.39,0.1,327.75,88.35,December,2023Q4
ORD-2159,2023-12-18 20:33:25.671392,Standard Class,Consumer,East,Electronics,Laptop,2,359.59,0.0,719.18,135.65,December,2023Q4
ORD-2160,2023-12-19 03:50:35.529608,Standard Class,Corporate,East,Clothing,Trousers,1,181.86,0.1,163.67,37.73,December,2023Q4
ORD-2161,2023-12-19 11:07:45.387823,Second Class,Consumer,North,Electronics,Smartwatch,2,478.75,0.05,909.62,116.41,December,2023Q4
ORD-2162,2023-12-19 18:24:55.246038,Second Class,Corporate,North,Furniture,Sofa,1,550.12,0.1,495.11,84.59,December,2023Q4
ORD-2163,2023-12-20 01:42:05.104253,Second Class,Consumer,South,Office Supplies,Pens Set,5,54.91,0.15,233.37,80.69,December,2023Q4
ORD-2164,2023-12-20 08:59:14.962468,First Class,Consumer,North,Electronics,Laptop,2,502.7,0.1,904.86,160.09,December,2023Q4
ORD-2165,2023-12-20 16:16:24.820683,Standard Class,Corporate,North,Clothing,Formal Shirt,7,178.18,0.15,1060.17,209.36,December,2023Q4
ORD-2166,2023-12-20 23:33:34.678899,Standard Class,Consumer,North,Clothing,Formal Shirt,7,100.41,0.0,702.87,150.83,December,2023Q4
ORD-2167,2023-12-21 06:50:44.537114,First Class,Corporate,South,Office Supplies,Folders,5,55.1,0.0,275.5,104.86,December,2023Q4
ORD-2168,2023-12-21 14:07:54.395329,Standard Class,Corporate,East,Electronics,Smartwatch,3,346.39,0.0,1039.17,172.14,December,2023Q4
ORD-2169,2023-12-21 21:25:04.253544,Standard Class,Corporate,East,Electronics,Smartphone,1,752.72,0.2,602.18,134.91,December,2023Q4
ORD-2170,2023-12-22 04:42:14.111759,Standard Class,Consumer,West,Office Supplies,Printer Paper,7,47.8,0.15,284.41,75.32,December,2023Q4
ORD-2171,2023-12-22 11:59:23.969974,Standard Class,Corporate,South,Sports,Cricket Bat,6,184.44,0.1,995.98,204.36,December,2023Q4
ORD-2172,2023-12-22 19:16:33.828190,Standard Class,Home Office,East,Office Supplies,Stapler,3,69.58,0.1,187.87,40.15,December,2023Q4
ORD-2173,2023-12-23 02:33:43.686405,Same Day,Corporate,West,Electronics,Laptop,1,787.82,0.1,709.04,129.3,December,2023Q4
ORD-2174,2023-12-23 09:50:53.544620,Standard Class,Consumer,East,Office Supplies,Notebooks,5,80.66,0.2,322.64,104.74,December,2023Q4
ORD-2175,2023-12-23 17:08:03.402835,Standard Class,Corporate,South,Office Supplies,Notebooks,7,64.04,0.15,381.04,96.09,December,2023Q4
ORD-2176,2023-12-24 00:25:13.261050,Same Day,Corporate,East,Clothing,Trousers,4,96.01,0.1,345.64,90.5,December,2023Q4
ORD-2177,2023-12-24 07:42:23.119266,Same Day,Corporate,North,Electronics,Camera,2,872.96,0.1,1571.33,307.81,December,2023Q4
ORD-2178,2023-12-24 14:59:32.977481,Standard Class,Consumer,South,Clothing,Trousers,5,93.14,0.0,465.7,129.48,December,2023Q4
ORD-2179,2023-12-24 22:16:42.835696,Standard Class,Consumer,East,Office Supplies,Notebooks,1,63.54,0.1,57.19,20.0,December,2023Q4
ORD-2180,2023-12-25 05:33:52.693911,First Class,Corporate,East,Sports,Cricket Bat,1,149.04,0.05,141.59,25.11,December,2023Q4
ORD-2181,2023-12-25 12:51:02.552126,Second Class,Consumer,North,Furniture,Filing Cabinet,1,551.08,0.0,551.08,126.17,December,2023Q4
ORD-2182,2023-12-25 20:08:12.410341,Second Class,Corporate,West,Office Supplies,Folders,1,58.1,0.15,49.38,19.09,December,2023Q4
ORD-2183,2023-12-26 03:25:22.268557,First Class,Consumer,East,Sports,Cricket Bat,2,146.13,0.05,277.65,68.8,December,2023Q4
ORD-2184,2023-12-26 10:42:32.126772,Second Class,Corporate,South,Electronics,Camera,3,766.67,0.25,1725.01,394.83,December,2023Q4
ORD-2185,2023-12-26 17:59:41.984987,Standard Class,Consumer,West,Sports,Gym Equipment,6,187.67,0.0,1126.02,209.82,December,2023Q4
ORD-2186,2023-12-27 01:16:51.843202,Second Class,Consumer,South,Office Supplies,Pens Set,4,34.72,0.05,131.94,46.4,December,2023Q4
ORD-2187,2023-12-27 08:34:01.701417,Standard Class,Home Office,West,Electronics,Smartphone,2,635.88,0.05,1208.17,233.12,December,2023Q4
ORD-2188,2023-12-27 15:51:11.559633,Second Class,Home Office,East,Furniture,Desk,1,497.49,0.0,497.49,82.05,December,2023Q4
ORD-2189,2023-12-27 23:08:21.417848,Second Class,Corporate,North,Office Supplies,Stapler,2,98.43,0.05,187.02,67.01,December,2023Q4
ORD-2190,2023-12-28 06:25:31.276063,Standard Class,Consumer,East,Electronics,Smartwatch,5,722.99,0.0,3614.95,719.83,December,2023Q4
ORD-2191,2023-12-28 13:42:41.134278,Standard Class,Corporate,East,Office Supplies,Printer Paper,6,53.66,0.0,321.96,79.14,December,2023Q4
ORD-2192,2023-12-28 20:59:50.992493,Standard Class,Corporate,East,Furniture,Sofa,1,269.32,0.0,269.32,44.31,December,2023Q4
ORD-2193,2023-12-29 04:17:00.850708,Standard Class,Corporate,West,Office Supplies,Stapler,4,89.84,0.0,359.36,129.61,December,2023Q4
ORD-2194,2023-12-29 11:34:10.708924,Second Class,Consumer,East,Electronics,Smartphone,1,856.49,0.1,770.84,103.69,December,2023Q4
ORD-2195,2023-12-29 18:51:20.567139,Standard Class,Corporate,East,Clothing,Jacket,6,82.81,0.0,496.86,93.76,December,2023Q4
ORD-2196,2023-12-30 02:08:30.425354,Second Class,Corporate,West,Sports,Football,4,110.52,0.1,397.87,76.11,December,2023Q4
ORD-2197,2023-12-30 09:25:40.283569,Standard Class,Home Office,East,Sports,Gym Equipment,6,209.31,0.1,1130.27,176.52,December,2023Q4
ORD-2198,2023-12-30 16:42:50.141784,Second Class,Consumer,South,Office Supplies,Folders,4,49.68,0.05,188.78,70.69,December,2023Q4
ORD-2199,2023-12-31 00:00:00.000000,First Class,Corporate,West,Electronics,Headphones,3,490.61,0.2,1177.46,208.16,December,2023Q4
